2023-06-12 16:07:53.361847	https://www.encodeproject.org/report/?type=File&assembly=GRCh38&assay_title=TF+ChIP-seq&file_format=bam&output_type=alignments&biosample_ontology.term_name=K562&biosample_ontology.term_name=A549&biosample_ontology.term_name=MCF-7&biosample_ontology.term_name=HeLa-S3&biosample_ontology.term_name=SK-N-SH&biosample_ontology.term_name=HCT116&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF509SVN/	ENCFF509SVN	ENCFF509SVN	/experiments/ENCSR000DLY/	GRCh38	2_1	2	bam	bam		558931604	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS775AAA/	POLR2A	/files/ENCFF509SVN/@@download/ENCFF509SVN.bam	/files/ENCFF000RXB/,/files/ENCFF110MCL/								35	35	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/a2bd2330-c4b2-4db4-be8a-38b02df69848/,/chip-alignment-quality-metrics/4954abb8-6070-46ff-9d96-0d6cd3891d6b/,/chip-alignment-enrichment-quality-metrics/228ca209-1555-44f1-8bb6-6f0358955702/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/3868abd7-70a8-4de1-8614-4011696aba3c/	2020-12-27T06:08:37.290999+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF523WRA/	ENCFF523WRA	ENCFF523WRA	/experiments/ENCSR000BMN/	GRCh38	2_1	2	bam	bam		568375732	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS113ENC/	REST	/files/ENCFF523WRA/@@download/ENCFF523WRA.bam	/files/ENCFF000PEM/,/files/ENCFF110MCL/								36	36	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/724ef462-5f87-4f0e-a011-f3f1a5ce77bb/,/chip-library-quality-metrics/6c3295f7-eefb-40d9-8f9a-e3c9570b9de8/,/chip-alignment-enrichment-quality-metrics/4fa9dfa4-f84f-42e6-af64-a2296cd94765/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/3271d956-74ab-4409-a484-72c3513cdc4c/	2020-12-27T10:34:40.163189+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF345XAR/	ENCFF345XAR	ENCFF345XAR	/experiments/ENCSR000ECJ/	GRCh38	1_1	1	bam	bam		603437102	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS637AAA/	ZKSCAN1	/files/ENCFF345XAR/@@download/ENCFF345XAR.bam	/files/ENCFF000XNN/,/files/ENCFF110MCL/								27	27	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/b2b05a14-d7c0-4b3f-b798-92c114f7e8fe/,/chip-alignment-quality-metrics/75dcf699-9dcf-4158-9a11-7856b22f155c/,/chip-alignment-enrichment-quality-metrics/0a9a023a-f496-4cb0-bba5-8d6f9636ad3d/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/6337b3a7-d7f4-4892-97a1-1c782845f9cb/	2020-12-27T04:11:10.747109+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF058QKX/	ENCFF058QKX	ENCFF058QKX	/experiments/ENCSR000BQY/	GRCh38	1_1	1	bam	bam		913092735	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS109ENC/	PML	/files/ENCFF058QKX/@@download/ENCFF058QKX.bam	/files/ENCFF000QDH/,/files/ENCFF110MCL/								36	36	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/cdde22ed-671b-4b3a-b7af-7902b7935fe6/,/chip-alignment-enrichment-quality-metrics/d2801b5a-4d62-45a8-9acd-c024370c0c89/,/chip-alignment-quality-metrics/bd07ed05-a2d3-4c62-a551-2f0dd9baf18e/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/722825ad-aae1-4a74-ac83-50819dd08cd5/	2020-12-26T18:21:27.970517+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF123IMB/	ENCFF123IMB	ENCFF123IMB	/experiments/ENCSR000ECJ/	GRCh38	2_1	2	bam	bam		588627444	ChIP-seq	HeLa-S3	uterus,epithelium		/biosamples/ENCBS637AAA/	ZKSCAN1	/files/ENCFF123IMB/@@download/ENCFF123IMB.bam	/files/ENCFF110MCL/,/files/ENCFF000XNP/								27	27	2	single-ended	nt	alignment	alignments		/chip-library-quality-metrics/f113dbd4-37ea-41bd-8518-5edbc19c34c8/,/chip-alignment-quality-metrics/fdf7e897-3f95-4808-b940-f9920eab6ed3/,/chip-alignment-enrichment-quality-metrics/ae48d565-3fa2-47e7-9b2d-08cece706ee4/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/6337b3a7-d7f4-4892-97a1-1c782845f9cb/	2020-12-27T04:11:13.074235+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF587WUO/	ENCFF587WUO	ENCFF587WUO	/experiments/ENCSR000BMA/	GRCh38	2_1	2	bam	bam		462574391	ChIP-seq	SK-N-SH	brain	treated with 6 μM all-trans-retinoic acid for 48 hours	/biosamples/ENCBS404ENC/	EP300	/files/ENCFF587WUO/@@download/ENCFF587WUO.bam	/files/ENCFF000RFV/,/files/ENCFF110MCL/								36	36	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/963db406-2363-4f0c-b7c5-0fbd274f72f9/,/chip-library-quality-metrics/e0e205c9-0380-4263-ad86-2a524bc7bcec/,/chip-alignment-enrichment-quality-metrics/af44a000-b379-4c70-8318-6f94d33dd74c/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/bf0bc09c-5c5a-409f-83d4-5f0b9f62f5b2/	2020-12-26T21:09:15.548821+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF866DAL/	ENCFF866DAL	ENCFF866DAL	/experiments/ENCSR000EHL/	GRCh38	2_1	2	bam	bam		343789582	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS039ENC/	POLR2A	/files/ENCFF866DAL/@@download/ENCFF866DAL.bam	/files/ENCFF110MCL/,/files/ENCFF000YXN/								28	28	2	single-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/0911b0ea-84d6-46d2-95f7-a2d2e0c51f4f/,/chip-library-quality-metrics/3c02cf38-1acf-421d-9bfd-cf8e658a0e58/,/chip-alignment-quality-metrics/448c7897-c997-49a5-9392-7c4fb51d74af/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/0efcc12a-2dd3-49e2-a8b1-c65f7a2bb996/	2020-12-27T02:24:47.914507+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF942CBD/	ENCFF942CBD	ENCFF942CBD	/experiments/ENCSR608XTF/	GRCh38	2_1	2	bam	bam		7528600108	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS719UQU/	RNF2	/files/ENCFF942CBD/@@download/ENCFF942CBD.bam	/files/ENCFF470MPB/,/files/ENCFF742JMT/,/files/ENCFF110MCL/								100	100	2	paired-ended	nt	alignment	alignments		/chip-library-quality-metrics/124c3f84-9fdb-4a87-9595-6efbe34dbdb0/,/chip-alignment-quality-metrics/92c4c55c-89da-46d6-95f8-bc1c6e589b74/,/chip-alignment-enrichment-quality-metrics/c263f987-25f4-493f-8a97-21ef1a00beb0/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/0672d269-ef7b-411d-b329-4a3435eba5f0/	2020-12-07T13:07:22.917894+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF680HQB/	ENCFF680HQB	ENCFF680HQB	/experiments/ENCSR200CUA/	GRCh38	2_1	2	bam	bam		5534976774	ChIP-seq	MCF-7	mammary gland,epithelium,exocrine gland		/biosamples/ENCBS308QKF/	HDGF	/files/ENCFF680HQB/@@download/ENCFF680HQB.bam	/files/ENCFF110MCL/,/files/ENCFF094RKI/,/files/ENCFF217CEA/								100	100	2	paired-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/811e59c0-ce95-4cb5-abc3-b5cd5e661625/,/chip-library-quality-metrics/929ab095-32c8-472f-a885-35a49a5f9f97/,/chip-alignment-quality-metrics/32c45f59-180e-4208-a477-2c2a8bd0d62a/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/0d70ff91-5814-422b-a458-e922c2618669/	2020-12-08T17:29:42.054072+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF973WSU/	ENCFF973WSU	ENCFF973WSU	/experiments/ENCSR508DQA/	GRCh38	1_1	1	bam	bam		3302423471	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS697XFI/	FOXK2	/files/ENCFF973WSU/@@download/ENCFF973WSU.bam	/files/ENCFF260CTF/,/files/ENCFF110MCL/,/files/ENCFF959CFI/								100	100	2	paired-ended	nt	alignment	alignments		/chip-library-quality-metrics/c5a25df4-b269-432e-843d-aafb16b8d4e7/,/chip-alignment-quality-metrics/f7afffa9-8670-4d5b-b871-a0fb1c5b1f69/,/chip-alignment-enrichment-quality-metrics/7010ed6a-c335-4e1b-a310-ab5afe5597d0/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/c006740e-b4c6-4ae6-b0f2-c1197e7a6983/	2020-12-07T22:38:24.747211+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF512IYV/	ENCFF512IYV	ENCFF512IYV	/experiments/ENCSR000EGR/	GRCh38	2_1	2	bam	bam		158380354	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS039ENC/	NFYA	/files/ENCFF512IYV/@@download/ENCFF512IYV.bam	/files/ENCFF110MCL/,/files/ENCFF000YVR/								27	27	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/ab857d56-39f4-451f-9899-440d94534c6d/,/chip-alignment-enrichment-quality-metrics/95674aad-629a-4fbf-968d-b1e76452e3bc/,/chip-library-quality-metrics/71343be1-666f-4061-a5ba-5c6bc1e04512/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/2de7072d-4e6a-44f3-b570-42f409cb32c3/	2020-12-10T22:06:08.601306+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF185AJU/	ENCFF185AJU	ENCFF185AJU	/experiments/ENCSR431XGJ/	GRCh38	3_1	3	bam	bam		2932457209	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS207UAM/	PYGO2	/files/ENCFF185AJU/@@download/ENCFF185AJU.bam	/files/ENCFF113QZV/,/files/ENCFF110MCL/,/files/ENCFF891LJI/								100	100	2	paired-ended	nt	alignment	alignments		/chip-library-quality-metrics/eefb2495-2b03-4d33-a967-5a77f4054c7d/,/chip-alignment-quality-metrics/338d9a43-07f8-4f2e-9b16-3a64697d1589/,/chip-alignment-enrichment-quality-metrics/ea2a2233-8cc3-4686-9150-11586163946c/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/2f03873c-47ac-404e-807e-3a7b65acfe5c/	2020-12-08T03:12:10.528540+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF834GEN/	ENCFF834GEN	ENCFF834GEN	/experiments/ENCSR091JXL/	GRCh38	2_1	2	bam	bam		3294874411	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS048GNZ/	HES1	/files/ENCFF834GEN/@@download/ENCFF834GEN.bam	/files/ENCFF110MCL/,/files/ENCFF600EDO/,/files/ENCFF583IRH/								100	100	2	paired-ended	nt	alignment	alignments		/chip-alignment-enrichment-quality-metrics/58b29b46-c315-4dcf-bc58-eada8b035e3c/,/chip-alignment-quality-metrics/8cdd113d-8b14-4bf1-807e-0605798bec2c/,/chip-library-quality-metrics/7db63fef-5d60-48db-b801-e2baa9e85517/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/69e39989-2154-4414-86a2-9763f15db95b/	2020-12-09T05:21:40.885445+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
/files/ENCFF163VCX/	ENCFF163VCX	ENCFF163VCX	/experiments/ENCSR000BKT/	GRCh38	2_1	2	bam	bam		172457787	ChIP-seq	K562	blood,bodily fluid		/biosamples/ENCBS109ENC/	USF1	/files/ENCFF163VCX/@@download/ENCFF163VCX.bam	/files/ENCFF000QJP/,/files/ENCFF110MCL/								36	36	2	single-ended	nt	alignment	alignments		/chip-alignment-quality-metrics/cbab7fe5-3cf8-429a-8d4e-ef695afd3528/,/chip-alignment-enrichment-quality-metrics/0b5c4460-1cee-45a3-b7ce-333e09d12f84/,/chip-library-quality-metrics/d38d4822-2f84-4bae-9141-39ce79e04a4a/	ENCODE Processing Pipeline	ENCODE	/analysis-step-runs/09c2633b-54f9-4887-b500-f4008456d5d5/	2020-12-10T20:45:36.921684+00:00	/analysis-step-versions/chip-seq-alignment-step-v-2-0/			released				
